Cu_Si_8_11_19

08.11.2019 11:56
Sekunden	Kelvin	Ohm	Ohm	Ohm
Zeit	Temperatur	R_Probe_1	R_Thermometer	R_Probe_2
3.811085E+3	2.620015E+2	2.563380E+0	1.009250E+2	2.799000E+2
3.812084E+3	2.619923E+2	2.563670E+0	1.009210E+2	2.795000E+2
3.813084E+3	2.620175E+2	2.563730E+0	1.009320E+2	2.805000E+2
3.814084E+3	2.620175E+2	2.563760E+0	1.009320E+2	2.804000E+2
3.815084E+3	2.620358E+2	2.563940E+0	1.009400E+2	2.796000E+2
3.816084E+3	2.620541E+2	2.564200E+0	1.009480E+2	2.796000E+2
3.817085E+3	2.620747E+2	2.564120E+0	1.009570E+2	2.797000E+2
3.818084E+3	2.620793E+2	2.564380E+0	1.009590E+2	2.793000E+2
3.819084E+3	2.620862E+2	2.564610E+0	1.009620E+2	2.804000E+2
3.820084E+3	2.620976E+2	2.564600E+0	1.009670E+2	2.809000E+2
3.821085E+3	2.621113E+2	2.564890E+0	1.009730E+2	2.804000E+2
3.822084E+3	2.621571E+2	2.564950E+0	1.009930E+2	2.807000E+2
3.823084E+3	2.621640E+2	2.565030E+0	1.009960E+2	2.804000E+2
3.824084E+3	2.621686E+2	2.565330E+0	1.009980E+2	2.804000E+2
3.825085E+3	2.621502E+2	2.565360E+0	1.009900E+2	2.798000E+2
3.826085E+3	2.621754E+2	2.565710E+0	1.010010E+2	2.794000E+2
3.827085E+3	2.621983E+2	2.565770E+0	1.010110E+2	2.804000E+2
3.828084E+3	2.622098E+2	2.565720E+0	1.010160E+2	2.785000E+2
3.829084E+3	2.622281E+2	2.566130E+0	1.010240E+2	2.789000E+2
3.830084E+3	2.622326E+2	2.566110E+0	1.010260E+2	2.791000E+2
3.831085E+3	2.622418E+2	2.566450E+0	1.010300E+2	2.801000E+2
3.832084E+3	2.622555E+2	2.566380E+0	1.010360E+2	2.807000E+2
3.833084E+3	2.622807E+2	2.566690E+0	1.010470E+2	2.810000E+2
3.834084E+3	2.622830E+2	2.566610E+0	1.010480E+2	2.803000E+2
3.835084E+3	2.622899E+2	2.566830E+0	1.010510E+2	2.802000E+2
3.836084E+3	2.623196E+2	2.566970E+0	1.010640E+2	2.797000E+2
3.837084E+3	2.623311E+2	2.567250E+0	1.010690E+2	2.803000E+2
3.838084E+3	2.623333E+2	2.567370E+0	1.010700E+2	2.805000E+2
3.839084E+3	2.623494E+2	2.567580E+0	1.010770E+2	2.809000E+2
3.840084E+3	2.623562E+2	2.567820E+0	1.010800E+2	2.804000E+2
3.841084E+3	2.623654E+2	2.567950E+0	1.010840E+2	2.808000E+2
3.842084E+3	2.623951E+2	2.567960E+0	1.010970E+2	2.813000E+2
3.843084E+3	2.624066E+2	2.568210E+0	1.011020E+2	2.807000E+2
3.844084E+3	2.624180E+2	2.568380E+0	1.011070E+2	2.807000E+2
3.845084E+3	2.624272E+2	2.568360E+0	1.011110E+2	2.812000E+2
3.846084E+3	2.624478E+2	2.568600E+0	1.011200E+2	2.808000E+2
3.847084E+3	2.624592E+2	2.568830E+0	1.011250E+2	2.798000E+2
3.848084E+3	2.624707E+2	2.568970E+0	1.011300E+2	2.787000E+2
3.849084E+3	2.624821E+2	2.569020E+0	1.011350E+2	2.788000E+2
3.850084E+3	2.624981E+2	2.569280E+0	1.011420E+2	2.796000E+2
3.851084E+3	2.625050E+2	2.569520E+0	1.011450E+2	2.797000E+2
3.852084E+3	2.625210E+2	2.569690E+0	1.011520E+2	2.796000E+2
3.853084E+3	2.625439E+2	2.569790E+0	1.011620E+2	2.806000E+2
3.854084E+3	2.625554E+2	2.569970E+0	1.011670E+2	2.796000E+2
3.855083E+3	2.625599E+2	2.570130E+0	1.011690E+2	2.800000E+2
3.856084E+3	2.625714E+2	2.570260E+0	1.011740E+2	2.794000E+2
3.857084E+3	2.625782E+2	2.570430E+0	1.011770E+2	2.797000E+2
3.858084E+3	2.625966E+2	2.570570E+0	1.011850E+2	2.790000E+2
3.859084E+3	2.626057E+2	2.570620E+0	1.011890E+2	2.795000E+2
3.860084E+3	2.626080E+2	2.570840E+0	1.011900E+2	2.796000E+2
3.861084E+3	2.626309E+2	2.571040E+0	1.012000E+2	2.796000E+2
3.862084E+3	2.626515E+2	2.571340E+0	1.012090E+2	2.791000E+2
3.863083E+3	2.626584E+2	2.571210E+0	1.012120E+2	2.792000E+2
3.864083E+3	2.626698E+2	2.571510E+0	1.012170E+2	2.791000E+2
3.865084E+3	2.626881E+2	2.571730E+0	1.012250E+2	2.800000E+2
3.866083E+3	2.626812E+2	2.571830E+0	1.012220E+2	2.794000E+2
3.867084E+3	2.627156E+2	2.571920E+0	1.012370E+2	2.794000E+2
3.868083E+3	2.627156E+2	2.572010E+0	1.012370E+2	2.798000E+2
3.869084E+3	2.627385E+2	2.572090E+0	1.012470E+2	2.802000E+2
3.870084E+3	2.627476E+2	2.572250E+0	1.012510E+2	2.801000E+2
3.871083E+3	2.627545E+2	2.572440E+0	1.012540E+2	2.813000E+2
3.872083E+3	2.627751E+2	2.572860E+0	1.012630E+2	2.809000E+2
3.873083E+3	2.627888E+2	2.572720E+0	1.012690E+2	2.811000E+2
3.874084E+3	2.627934E+2	2.572930E+0	1.012710E+2	2.811000E+2
3.875084E+3	2.628048E+2	2.573300E+0	1.012760E+2	2.813000E+2
3.876083E+3	2.628186E+2	2.573290E+0	1.012820E+2	2.818000E+2
3.877084E+3	2.628437E+2	2.573270E+0	1.012930E+2	2.813000E+2
3.878083E+3	2.628689E+2	2.573610E+0	1.013040E+2	2.803000E+2
3.879083E+3	2.628643E+2	2.573950E+0	1.013020E+2	2.804000E+2
3.880084E+3	2.628827E+2	2.574000E+0	1.013100E+2	2.815000E+2
3.881083E+3	2.628827E+2	2.574170E+0	1.013100E+2	2.816000E+2
3.882083E+3	2.628964E+2	2.574200E+0	1.013160E+2	2.812000E+2
3.883083E+3	2.629170E+2	2.574420E+0	1.013250E+2	2.817000E+2
3.884084E+3	2.629261E+2	2.574520E+0	1.013290E+2	2.814000E+2
3.885084E+3	2.629376E+2	2.574960E+0	1.013340E+2	2.813000E+2
3.886083E+3	2.629582E+2	2.575030E+0	1.013430E+2	2.812000E+2
3.887084E+3	2.629719E+2	2.572400E+0	1.013490E+2	2.806000E+2
3.888083E+3	2.629673E+2	2.572490E+0	1.013470E+2	2.802000E+2
3.889083E+3	2.629834E+2	2.572810E+0	1.013540E+2	2.791000E+2
3.890083E+3	2.630017E+2	2.573130E+0	1.013620E+2	2.788000E+2
3.891084E+3	2.630337E+2	2.573100E+0	1.013760E+2	2.787000E+2
3.892083E+3	2.630314E+2	2.573270E+0	1.013750E+2	2.791000E+2
3.893083E+3	2.630452E+2	2.573350E+0	1.013810E+2	2.799000E+2
3.894084E+3	2.630429E+2	2.573690E+0	1.013800E+2	2.791000E+2
3.895083E+3	2.630635E+2	2.573810E+0	1.013890E+2	2.795000E+2
3.896083E+3	2.630841E+2	2.573790E+0	1.013980E+2	2.807000E+2
3.897083E+3	2.630978E+2	2.574080E+0	1.014040E+2	2.806000E+2
3.898083E+3	2.631001E+2	2.574330E+0	1.014050E+2	2.798000E+2
3.899083E+3	2.631321E+2	2.574220E+0	1.014190E+2	2.795000E+2
3.900083E+3	2.631344E+2	2.574580E+0	1.014200E+2	2.800000E+2
3.901083E+3	2.631459E+2	2.574720E+0	1.014250E+2	2.800000E+2
3.902083E+3	2.631482E+2	2.574830E+0	1.014260E+2	2.798000E+2
3.903083E+3	2.631642E+2	2.574940E+0	1.014330E+2	2.808000E+2
3.904083E+3	2.631848E+2	2.575240E+0	1.014420E+2	2.805000E+2
3.905083E+3	2.631939E+2	2.575470E+0	1.014460E+2	2.802000E+2
3.906083E+3	2.632168E+2	2.575430E+0	1.014560E+2	2.796000E+2
3.907083E+3	2.632168E+2	2.575680E+0	1.014560E+2	2.803000E+2
3.908083E+3	2.632328E+2	2.575780E+0	1.014630E+2	2.808000E+2
3.909083E+3	2.632374E+2	2.576010E+0	1.014650E+2	2.797000E+2
3.910083E+3	2.632534E+2	2.575970E+0	1.014720E+2	2.796000E+2
3.911083E+3	2.632649E+2	2.576160E+0	1.014770E+2	2.807000E+2
3.912083E+3	2.632786E+2	2.576220E+0	1.014830E+2	2.805000E+2
3.913083E+3	2.632992E+2	2.576350E+0	1.014920E+2	2.808000E+2
3.914083E+3	2.633198E+2	2.576550E+0	1.015010E+2	2.808000E+2
3.915082E+3	2.633335E+2	2.576670E+0	1.015070E+2	2.799000E+2
3.916083E+3	2.633335E+2	2.576950E+0	1.015070E+2	2.807000E+2
3.917083E+3	2.633564E+2	2.577070E+0	1.015170E+2	2.808000E+2
3.918082E+3	2.633587E+2	2.577210E+0	1.015180E+2	2.805000E+2
3.919082E+3	2.633816E+2	2.577470E+0	1.015280E+2	2.808000E+2
3.920082E+3	2.633931E+2	2.577680E+0	1.015330E+2	2.807000E+2
3.921083E+3	2.633931E+2	2.577800E+0	1.015330E+2	2.800000E+2
3.922082E+3	2.634228E+2	2.578110E+0	1.015460E+2	2.792000E+2
3.923083E+3	2.634320E+2	2.578160E+0	1.015500E+2	2.796000E+2
3.924082E+3	2.634388E+2	2.578290E+0	1.015530E+2	2.795000E+2
3.925082E+3	2.634388E+2	2.578460E+0	1.015530E+2	2.798000E+2
3.926083E+3	2.634526E+2	2.578630E+0	1.015590E+2	2.813000E+2
3.927082E+3	2.634800E+2	2.578830E+0	1.015710E+2	2.816000E+2
3.928082E+3	2.634961E+2	2.578960E+0	1.015780E+2	2.822000E+2
3.929082E+3	2.635052E+2	2.579110E+0	1.015820E+2	2.820000E+2
3.930082E+3	2.635121E+2	2.579370E+0	1.015850E+2	2.821000E+2
3.931082E+3	2.635395E+2	2.579420E+0	1.015970E+2	2.816000E+2
3.932082E+3	2.635350E+2	2.579500E+0	1.015950E+2	2.809000E+2
3.933082E+3	2.635372E+2	2.579750E+0	1.015960E+2	2.822000E+2
3.934083E+3	2.635510E+2	2.580000E+0	1.016020E+2	2.828000E+2
3.935082E+3	2.635899E+2	2.580150E+0	1.016190E+2	2.833000E+2
3.936082E+3	2.636059E+2	2.580140E+0	1.016260E+2	2.837000E+2
3.937082E+3	2.635922E+2	2.580450E+0	1.016200E+2	2.837000E+2
3.938082E+3	2.636265E+2	2.580430E+0	1.016350E+2	2.828000E+2
3.939082E+3	2.636380E+2	2.580690E+0	1.016400E+2	2.815000E+2
3.940082E+3	2.636402E+2	2.580570E+0	1.016410E+2	2.812000E+2
3.941082E+3	2.636586E+2	2.580880E+0	1.016490E+2	2.816000E+2
3.942082E+3	2.636677E+2	2.580940E+0	1.016530E+2	2.823000E+2
3.943082E+3	2.636700E+2	2.581230E+0	1.016540E+2	2.825000E+2
3.944082E+3	2.636929E+2	2.581400E+0	1.016640E+2	2.827000E+2
3.945082E+3	2.637066E+2	2.581590E+0	1.016700E+2	2.831000E+2
3.946082E+3	2.637181E+2	2.581690E+0	1.016750E+2	2.838000E+2
3.947082E+3	2.637318E+2	2.581950E+0	1.016810E+2	2.835000E+2
3.948082E+3	2.637570E+2	2.582060E+0	1.016920E+2	2.836000E+2
3.949082E+3	2.637753E+2	2.582090E+0	1.017000E+2	2.829000E+2
3.950082E+3	2.637753E+2	2.582400E+0	1.017000E+2	2.817000E+2
3.951082E+3	2.637867E+2	2.582470E+0	1.017050E+2	2.805000E+2
3.952082E+3	2.638050E+2	2.582550E+0	1.017130E+2	2.805000E+2
3.953082E+3	2.638165E+2	2.582640E+0	1.017180E+2	2.810000E+2
3.954082E+3	2.638302E+2	2.582850E+0	1.017240E+2	2.810000E+2
3.955082E+3	2.638394E+2	2.582970E+0	1.017280E+2	2.821000E+2
3.956082E+3	2.638371E+2	2.583190E+0	1.017270E+2	2.839000E+2
3.957082E+3	2.638554E+2	2.583280E+0	1.017350E+2	2.837000E+2
3.958082E+3	2.638600E+2	2.583590E+0	1.017370E+2	2.830000E+2
3.959082E+3	2.638760E+2	2.583680E+0	1.017440E+2	2.833000E+2
3.960082E+3	2.638943E+2	2.583980E+0	1.017520E+2	2.828000E+2
3.961082E+3	2.639035E+2	2.583850E+0	1.017560E+2	2.829000E+2
3.962082E+3	2.639172E+2	2.584190E+0	1.017620E+2	2.823000E+2
3.963082E+3	2.639401E+2	2.584420E+0	1.017720E+2	2.828000E+2
3.964082E+3	2.639469E+2	2.584430E+0	1.017750E+2	2.826000E+2
3.965082E+3	2.639767E+2	2.584640E+0	1.017880E+2	2.835000E+2
3.966082E+3	2.639790E+2	2.584840E+0	1.017890E+2	2.837000E+2
3.967082E+3	2.639904E+2	2.585040E+0	1.017940E+2	2.842000E+2
3.968082E+3	2.640019E+2	2.585130E+0	1.017990E+2	2.836000E+2
3.969082E+3	2.640225E+2	2.585540E+0	1.018080E+2	2.840000E+2
3.970082E+3	2.640293E+2	2.585540E+0	1.018110E+2	2.834000E+2
3.971081E+3	2.640476E+2	2.585460E+0	1.018190E+2	2.837000E+2
3.972082E+3	2.640545E+2	2.585740E+0	1.018220E+2	2.835000E+2
3.973081E+3	2.640545E+2	2.585940E+0	1.018220E+2	2.822000E+2
3.974082E+3	2.640797E+2	2.585920E+0	1.018330E+2	2.822000E+2
3.975082E+3	2.640866E+2	2.586300E+0	1.018360E+2	2.831000E+2
3.976081E+3	2.641049E+2	2.586260E+0	1.018440E+2	2.831000E+2
3.977081E+3	2.641117E+2	2.586550E+0	1.018470E+2	2.836000E+2
3.978081E+3	2.641278E+2	2.586660E+0	1.018540E+2	2.833000E+2
3.979081E+3	2.641506E+2	2.586770E+0	1.018640E+2	2.831000E+2
3.980081E+3	2.641461E+2	2.587000E+0	1.018620E+2	2.824000E+2
3.981081E+3	2.641438E+2	2.587240E+0	1.018610E+2	2.829000E+2
3.982081E+3	2.641758E+2	2.587340E+0	1.018750E+2	2.832000E+2
3.983082E+3	2.641758E+2	2.587530E+0	1.018750E+2	2.836000E+2
3.984081E+3	2.641850E+2	2.587570E+0	1.018790E+2	2.832000E+2
3.985082E+3	2.642147E+2	2.587670E+0	1.018920E+2	2.831000E+2
3.986081E+3	2.642216E+2	2.588200E+0	1.018950E+2	2.828000E+2
3.987081E+3	2.642353E+2	2.588180E+0	1.019010E+2	2.831000E+2
3.988081E+3	2.642536E+2	2.588200E+0	1.019090E+2	2.835000E+2
3.989081E+3	2.642582E+2	2.588460E+0	1.019110E+2	2.844000E+2
3.990104E+3	2.642811E+2	2.588450E+0	1.019210E+2	2.833000E+2
3.991104E+3	2.642880E+2	2.588710E+0	1.019240E+2	2.841000E+2
3.992104E+3	2.642834E+2	2.588840E+0	1.019220E+2	2.838000E+2
3.993104E+3	2.643131E+2	2.588910E+0	1.019350E+2	2.838000E+2
3.994104E+3	2.643292E+2	2.589000E+0	1.019420E+2	2.841000E+2
3.995105E+3	2.643360E+2	2.589110E+0	1.019450E+2	2.831000E+2
3.996105E+3	2.643521E+2	2.589320E+0	1.019520E+2	2.830000E+2
3.997105E+3	2.643635E+2	2.589650E+0	1.019570E+2	2.850000E+2
3.998105E+3	2.643772E+2	2.589910E+0	1.019630E+2	2.831000E+2
3.999105E+3	2.643841E+2	2.590060E+0	1.019660E+2	2.809000E+2
4.000105E+3	2.644001E+2	2.590270E+0	1.019730E+2	2.851000E+2
4.001105E+3	2.644047E+2	2.590380E+0	1.019750E+2	2.841000E+2
4.002105E+3	2.644299E+2	2.590360E+0	1.019860E+2	2.834000E+2
4.003105E+3	2.644459E+2	2.590700E+0	1.019930E+2	2.829000E+2
4.004105E+3	2.644482E+2	2.590660E+0	1.019940E+2	2.848000E+2
4.005105E+3	2.644482E+2	2.590910E+0	1.019940E+2	2.842000E+2
4.006105E+3	2.644665E+2	2.591000E+0	1.020020E+2	2.839000E+2
4.007105E+3	2.644825E+2	2.591280E+0	1.020090E+2	2.846000E+2
4.008105E+3	2.644894E+2	2.591180E+0	1.020120E+2	2.836000E+2
4.009105E+3	2.645031E+2	2.591370E+0	1.020180E+2	2.838000E+2
4.010105E+3	2.645191E+2	2.591540E+0	1.020250E+2	2.837000E+2
4.011105E+3	2.645283E+2	2.591830E+0	1.020290E+2	2.830000E+2
4.012105E+3	2.645489E+2	2.591930E+0	1.020380E+2	2.832000E+2
4.013105E+3	2.645443E+2	2.592100E+0	1.020360E+2	2.847000E+2
4.014105E+3	2.645695E+2	2.592110E+0	1.020470E+2	2.847000E+2
4.015105E+3	2.645878E+2	2.592140E+0	1.020550E+2	2.841000E+2
4.016105E+3	2.645970E+2	2.592490E+0	1.020590E+2	2.841000E+2
4.017105E+3	2.646061E+2	2.592630E+0	1.020630E+2	2.838000E+2
4.018105E+3	2.646198E+2	2.592730E+0	1.020690E+2	2.845000E+2
4.019105E+3	2.646221E+2	2.592760E+0	1.020700E+2	2.848000E+2
4.020105E+3	2.646450E+2	2.593150E+0	1.020800E+2	2.846000E+2
4.021105E+3	2.646496E+2	2.593380E+0	1.020820E+2	2.851000E+2
4.022104E+3	2.646748E+2	2.593550E+0	1.020930E+2	2.851000E+2
4.023105E+3	2.646816E+2	2.593580E+0	1.020960E+2	2.841000E+2
4.024105E+3	2.646977E+2	2.593720E+0	1.021030E+2	2.842000E+2
4.025105E+3	2.647000E+2	2.593890E+0	1.021040E+2	2.846000E+2
4.026104E+3	2.647022E+2	2.593980E+0	1.021050E+2	2.845000E+2
4.027104E+3	2.647137E+2	2.594150E+0	1.021100E+2	2.840000E+2
4.028105E+3	2.647389E+2	2.594290E+0	1.021210E+2	2.844000E+2
4.029104E+3	2.647526E+2	2.594470E+0	1.021270E+2	2.855000E+2
4.030105E+3	2.647549E+2	2.594640E+0	1.021280E+2	2.858000E+2
4.031104E+3	2.647709E+2	2.594770E+0	1.021350E+2	2.848000E+2
4.032104E+3	2.647915E+2	2.594790E+0	1.021440E+2	2.844000E+2
4.033104E+3	2.648098E+2	2.594930E+0	1.021520E+2	2.836000E+2
4.034104E+3	2.648121E+2	2.595170E+0	1.021530E+2	2.828000E+2
4.035105E+3	2.648190E+2	2.595350E+0	1.021560E+2	2.838000E+2
4.036104E+3	2.648373E+2	2.595390E+0	1.021640E+2	2.840000E+2
4.037104E+3	2.648373E+2	2.595480E+0	1.021640E+2	2.844000E+2
4.038104E+3	2.648510E+2	2.595780E+0	1.021700E+2	2.844000E+2
4.039105E+3	2.648739E+2	2.595890E+0	1.021800E+2	2.847000E+2
4.040104E+3	2.648945E+2	2.596060E+0	1.021890E+2	2.847000E+2
4.041104E+3	2.648945E+2	2.596220E+0	1.021890E+2	2.842000E+2
4.042105E+3	2.649128E+2	2.596360E+0	1.021970E+2	2.845000E+2
4.043104E+3	2.649220E+2	2.596560E+0	1.022010E+2	2.838000E+2
4.044104E+3	2.649197E+2	2.596860E+0	1.022000E+2	2.837000E+2
4.045105E+3	2.649403E+2	2.596810E+0	1.022090E+2	2.844000E+2
4.046104E+3	2.649563E+2	2.597030E+0	1.022160E+2	2.836000E+2
4.047104E+3	2.649677E+2	2.597180E+0	1.022210E+2	2.841000E+2
4.048104E+3	2.649861E+2	2.597270E+0	1.022290E+2	2.847000E+2
4.049104E+3	2.650021E+2	2.597620E+0	1.022360E+2	2.847000E+2
4.050104E+3	2.649998E+2	2.597620E+0	1.022350E+2	2.851000E+2
4.051105E+3	2.650135E+2	2.597810E+0	1.022410E+2	2.851000E+2
4.052104E+3	2.650318E+2	2.598050E+0	1.022490E+2	2.843000E+2
4.053105E+3	2.650433E+2	2.598360E+0	1.022540E+2	2.838000E+2
4.054105E+3	2.650479E+2	2.598260E+0	1.022560E+2	2.846000E+2
4.055105E+3	2.650730E+2	2.598420E+0	1.022670E+2	2.846000E+2
4.056105E+3	2.650890E+2	2.598550E+0	1.022740E+2	2.851000E+2
4.057105E+3	2.650868E+2	2.598790E+0	1.022730E+2	2.854000E+2
4.058105E+3	2.650868E+2	2.598840E+0	1.022730E+2	2.859000E+2
4.059105E+3	2.651211E+2	2.599080E+0	1.022880E+2	2.861000E+2
4.060105E+3	2.651234E+2	2.599040E+0	1.022890E+2	2.860000E+2
4.061105E+3	2.651257E+2	2.599250E+0	1.022900E+2	2.858000E+2
4.062105E+3	2.651600E+2	2.599490E+0	1.023050E+2	2.860000E+2
4.063105E+3	2.651692E+2	2.599500E+0	1.023090E+2	2.858000E+2
4.064106E+3	2.651646E+2	2.599750E+0	1.023070E+2	2.855000E+2
4.065106E+3	2.651852E+2	2.599810E+0	1.023160E+2	2.856000E+2
4.066106E+3	2.651920E+2	2.600070E+0	1.023190E+2	2.859000E+2
4.067106E+3	2.652012E+2	2.600150E+0	1.023230E+2	2.853000E+2
4.068106E+3	2.652195E+2	2.600320E+0	1.023310E+2	2.852000E+2
4.069106E+3	2.652378E+2	2.600480E+0	1.023390E+2	2.853000E+2
4.070106E+3	2.652493E+2	2.600650E+0	1.023440E+2	2.858000E+2
4.071106E+3	2.652653E+2	2.600650E+0	1.023510E+2	2.852000E+2
4.072106E+3	2.652584E+2	2.600890E+0	1.023480E+2	2.852000E+2
4.073106E+3	2.652767E+2	2.600970E+0	1.023560E+2	2.850000E+2
4.074106E+3	2.652882E+2	2.601170E+0	1.023610E+2	2.850000E+2
4.075106E+3	2.653019E+2	2.601470E+0	1.023670E+2	2.852000E+2
4.076106E+3	2.653225E+2	2.601670E+0	1.023760E+2	2.854000E+2
4.077106E+3	2.653294E+2	2.601710E+0	1.023790E+2	2.848000E+2
4.078106E+3	2.653202E+2	2.601860E+0	1.023750E+2	2.846000E+2
4.079106E+3	2.653385E+2	2.601930E+0	1.023830E+2	2.847000E+2
4.080106E+3	2.653591E+2	2.601810E+0	1.023920E+2	2.850000E+2
4.081106E+3	2.653729E+2	2.601920E+0	1.023980E+2	2.851000E+2
4.082105E+3	2.654461E+2	2.601930E+0	1.024300E+2	2.857000E+2
4.083106E+3	2.654553E+2	2.602290E+0	1.024340E+2	2.857000E+2
4.084105E+3	2.654896E+2	2.602450E+0	1.024490E+2	2.859000E+2
4.085106E+3	2.655102E+2	2.602450E+0	1.024580E+2	2.855000E+2
4.086106E+3	2.654987E+2	2.602510E+0	1.024530E+2	2.852000E+2
4.087107E+3	2.655125E+2	2.602810E+0	1.024590E+2	2.857000E+2
4.088106E+3	2.655422E+2	2.602900E+0	1.024720E+2	2.853000E+2
4.089107E+3	2.655491E+2	2.603030E+0	1.024750E+2	2.843000E+2
4.090107E+3	2.655491E+2	2.603180E+0	1.024750E+2	2.853000E+2
4.091106E+3	2.655560E+2	2.603370E+0	1.024780E+2	2.855000E+2
4.092107E+3	2.655788E+2	2.603580E+0	1.024880E+2	2.859000E+2
4.093107E+3	2.655903E+2	2.603730E+0	1.024930E+2	2.857000E+2
4.094107E+3	2.655903E+2	2.603710E+0	1.024930E+2	2.852000E+2
4.095108E+3	2.656132E+2	2.603860E+0	1.025030E+2	2.855000E+2
4.096108E+3	2.656429E+2	2.604030E+0	1.025160E+2	2.855000E+2
4.097108E+3	2.656521E+2	2.604180E+0	1.025200E+2	2.850000E+2
4.098108E+3	2.656384E+2	2.604200E+0	1.025140E+2	2.850000E+2
4.099109E+3	2.656635E+2	2.604390E+0	1.025250E+2	2.858000E+2
4.100109E+3	2.656727E+2	2.604390E+0	1.025290E+2	2.853000E+2
4.101108E+3	2.656704E+2	2.604610E+0	1.025280E+2	2.864000E+2
4.102108E+3	2.656796E+2	2.604770E+0	1.025320E+2	2.870000E+2
4.103108E+3	2.657070E+2	2.604960E+0	1.025440E+2	2.871000E+2
4.104108E+3	2.657116E+2	2.604960E+0	1.025460E+2	2.881000E+2
4.105109E+3	2.657368E+2	2.605280E+0	1.025570E+2	2.883000E+2
4.106109E+3	2.657528E+2	2.605340E+0	1.025640E+2	2.880000E+2
4.107109E+3	2.657528E+2	2.605640E+0	1.025640E+2	2.885000E+2
4.108109E+3	2.657024E+2	2.605630E+0	1.025420E+2	2.883000E+2
4.109109E+3	2.656338E+2	2.605850E+0	1.025120E+2	2.875000E+2
4.110109E+3	2.657871E+2	2.606040E+0	1.025790E+2	2.875000E+2
4.111109E+3	2.657871E+2	2.606370E+0	1.025790E+2	2.877000E+2
4.112109E+3	2.657917E+2	2.606470E+0	1.025810E+2	2.865000E+2
4.113109E+3	2.658123E+2	2.606560E+0	1.025900E+2	2.860000E+2
4.114109E+3	2.658352E+2	2.606630E+0	1.026000E+2	2.873000E+2
4.115109E+3	2.658375E+2	2.606610E+0	1.026010E+2	2.867000E+2
4.116109E+3	2.658489E+2	2.606660E+0	1.026060E+2	2.866000E+2
4.117109E+3	2.658604E+2	2.606920E+0	1.026110E+2	2.872000E+2
4.118109E+3	2.658718E+2	2.607140E+0	1.026160E+2	2.869000E+2
4.119109E+3	2.659061E+2	2.607210E+0	1.026310E+2	2.864000E+2
4.120109E+3	2.659153E+2	2.607240E+0	1.026350E+2	2.869000E+2
4.121109E+3	2.659084E+2	2.607510E+0	1.026320E+2	2.871000E+2
4.122109E+3	2.659267E+2	2.607720E+0	1.026400E+2	2.867000E+2
4.123109E+3	2.659336E+2	2.607690E+0	1.026430E+2	2.867000E+2
4.124109E+3	2.659405E+2	2.608010E+0	1.026460E+2	2.871000E+2
4.125109E+3	2.659611E+2	2.608110E+0	1.026550E+2	2.879000E+2
4.126109E+3	2.659588E+2	2.608200E+0	1.026540E+2	2.880000E+2
4.127109E+3	2.659771E+2	2.608370E+0	1.026620E+2	2.890000E+2
4.128109E+3	2.659863E+2	2.608360E+0	1.026660E+2	2.883000E+2
4.129109E+3	2.660023E+2	2.608600E+0	1.026730E+2	2.880000E+2
4.130109E+3	2.660046E+2	2.608780E+0	1.026740E+2	2.876000E+2
4.131108E+3	2.660069E+2	2.608780E+0	1.026750E+2	2.874000E+2
4.132109E+3	2.660229E+2	2.609090E+0	1.026820E+2	2.880000E+2
4.133108E+3	2.660412E+2	2.609290E+0	1.026900E+2	2.876000E+2
4.134108E+3	2.660526E+2	2.609410E+0	1.026950E+2	2.860000E+2
4.135108E+3	2.660572E+2	2.609580E+0	1.026970E+2	2.860000E+2
4.136109E+3	2.660618E+2	2.609560E+0	1.026990E+2	2.860000E+2
4.137108E+3	2.660664E+2	2.609740E+0	1.027010E+2	2.856000E+2
4.138109E+3	2.660938E+2	2.609740E+0	1.027130E+2	2.869000E+2
4.139108E+3	2.660938E+2	2.609760E+0	1.027130E+2	2.876000E+2
4.140109E+3	2.661350E+2	2.609940E+0	1.027310E+2	2.864000E+2
4.141108E+3	2.661831E+2	2.610100E+0	1.027520E+2	2.865000E+2
4.142108E+3	2.661350E+2	2.610240E+0	1.027310E+2	2.873000E+2
4.143108E+3	2.661579E+2	2.610260E+0	1.027410E+2	2.874000E+2
4.144109E+3	2.661556E+2	2.610520E+0	1.027400E+2	2.875000E+2
4.145109E+3	2.661671E+2	2.610900E+0	1.027450E+2	2.868000E+2
4.146108E+3	2.661785E+2	2.610930E+0	1.027500E+2	2.878000E+2
4.147109E+3	2.661945E+2	2.611260E+0	1.027570E+2	2.876000E+2
4.148108E+3	2.661419E+2	2.611460E+0	1.027340E+2	2.880000E+2
4.149109E+3	2.661442E+2	2.611660E+0	1.027350E+2	2.873000E+2
4.150109E+3	2.661419E+2	2.611740E+0	1.027340E+2	2.867000E+2
4.151108E+3	2.661625E+2	2.611780E+0	1.027430E+2	2.870000E+2
4.152108E+3	2.661762E+2	2.612070E+0	1.027490E+2	2.896000E+2
4.153108E+3	2.662037E+2	2.612030E+0	1.027610E+2	2.891000E+2
4.154108E+3	2.661991E+2	2.612540E+0	1.027590E+2	2.872000E+2
4.155108E+3	2.662106E+2	2.612620E+0	1.027640E+2	2.883000E+2
4.156108E+3	2.662037E+2	2.612550E+0	1.027610E+2	2.886000E+2
4.157108E+3	2.662106E+2	2.612740E+0	1.027640E+2	3.064000E+2
